,ticker,content
10,COL,general electric ge have be nudge major shareholder consider breakup industrial giant signale tuesday be option announce multibillion dollar hit legacy long term care insurance business activist investor nelson peltz trian fund management be push year old industrial giant explore possible sale spin out sprawl business include core health power segment new york post say late tuesday cite unnamed source trian founding partner ed garden also serve ge board reportedly have be meeting ge chief john flannery recently trian decline comment post be look aggressively best structure structure portfolio maximize potential business flannery say tuesday call analyst add separately trade asset really unit be option recently november ge have say keep key power aviation health care business even look exit several other trian have see stake dow stock drastically dwindle value first make hefty investment post suggest come behest former ceo jeff immelt trian buy ge share ge share dive stock market today surrender last gain ge hit intraday just year low dec ge industrial conglomerate peer siemens siegy honeywell hon be also slim portfolio be cent respectively fellow dow member unite technology utx be acquire rockwell collin col edge ibd take dow giant hit buy zone outlook long current confirm uptrend equivalent green light stay place lead stock breaking buy point be more likely not have wind back here good place start look stock be poise move higher trian deliver return lower most hedge fund peer post say attribute performance ge firm be see back exit immelt push deeper restructure garden voiced support flannery gain board seat late last year trian demand change company collaborate scene management turn trouble business ge do not respond ibd request comment post story more be interested chip gear stock rock upbeat earning reportsstock buy watch top ipos big small cap growth find best stock break
11,COL,stock market uptrend continue merry way thursday day nasdaq composite marked distribution day dow jone industrial average outperformed afternoon trading gain blue chip index offer plenty strong price performer include unite technology utx industrial conglomerate jump back day move average rise heavy volume last year company announce plan acquire avionic firm rockwell collin col many view deal prelude breakup unite technology due disparate business include carrier air conditioner otis elevator general electric ge caterpillar cat exxon mobil xom be other top performer dow rise more oil gas stock outperformed april crude oil future jump barrel strength be fuel government report show unexpected drop supply ibd drill machinery equipment exploration production group outperformed gain range add nasdaq composite picked volume nyse nasdaq be tracking slightly higher wednesday level stock market today decline nasdaq really didn have feel distribution institutional selling index give back lot ground rise early heavy volume gainer thursday include green dot gdot share jump nearly stock gap consolidation conventional entry report strong quarter late wednesday green dot business be reloadable prepay debit card track top stock market trend free ibd cap enterprise software name fivn also break shallow cup shape base entry share pop news adjust profit soar year quarter sale rise ibd retailer floor decor fnd show gain respectively floor decor be battle reclaim day line ahead march earning report be back day line work potential base downside roku roku crash earning sale top expectation sale guidance current quarter disappoint roku go public late september snap snap meanwhile swoon retest prior buy point share gap powerfully feb help earning beat strong sale growth large number user be unhappy recent redesign app couple recent analyst downgrade sell hasn help matter related zebra technology stock soar fourth quarter earning report grubhub price target raise optimism yum brand deal best stock buy invest stock market used simple routine
12,COL,friday prove be unusual session growth style stock income type utility rally nearly lockstep broad late afternoon advance stock market today xmeanwhile member aerospace defense industry group continue have hot start ibd aerospace defense industry group have vault year date vs less gain news report ibd air force be rush build next generation fighter jet lockheed martin lmt find nice support rise day move average fast slide stock early february gain extend military jet warfare system giant advance past week flat base nearly lockheed pay quarterly cash dividend share give stock annualize yield better yield meanwhile least additional company same industry group hold composite rating higher scale include teledyne tech tdy heico hei curtiss cw rockwell collin col spirit aerosystem spr huntington ingall hii general dynamic gd klx klxi compare ibd rating stock peer same industry group used stock checkup speed fundamental analysis focus rise relative strength line be paint blue ibd chart fast rise rs line mean stock be sharply outperform et dow utility average shot more higher beating gain nasdaq composite dow jone industrial average gain nearly component rally point more dow utility group be big laggard so far fall much december peak yet dividend rich defensive play be get relief report member federal reserve fomc policy board be hint continue go slow approach raise cost money quarter point hike short term fed fund rate be likely bag next month meeting interest rate future trader still see less chance year end fed raise fed fund rate more time current target range be majority future trader track cme group see range rise rate still be much lower expect month forward earning yield be depend wall street investment strategist trust meanwhile investor buy back long term bond yield benchmark treasury year bond edge earlier week yield hit high creep closer january peak key psychological level institutional investor go back military supplier group huntington ingall recently break month flat base buy point buy zone go notice submarine navy class destroyer builder daily chart huntington relative strength line have ascend new high ground bullish sign klx be find buy support day move average second time cup shape base oct first second pullback day week line offer timely entry establish new position lead stock add small amount share winning core position faang stock google search engine operator alphabet googl look poise finish second straight week internet content titan be just friday advance be eighth session stock be also more week nasdaq alphabet have turn impressive rebound tickle day move average feb see daily chart megacap tech market value be share price time share outstanding bounce sharply intraday low feb then finished big whale volume bullish now alphabet be new base less time peak recent correction head toe be too deep be potential flat base correction be also too narrow time serve cup cup handle so keep watch also keep eye alphabet proprietary rating relative price strength rating be not great ibd stock checkup decent mature large cap very best growth company tend show rs rating high more however alphabet now be view potential new big cap leader alphabet composite rating be grand elsewhere bitcoin investment trust gbtc rally more follow positive report south korea fact allow certain type transaction digital currency however note frequently ibd stock market today column close end fund have very long way go form legitimate new base stage potential new point universal display oled get hammer again fall massive volume expert organic light emit tvs smartphone display report stout earning growth revenue jump however former stock market leader have already trigger key sell signal universal slam day move average huge trade jan stock trigger golden rule investing slide most recent late stage base buy point other market persistent rise crude oil seem confirm recent weakness dollar well optimism global economy not just opec continue willingness limit production wti term future rise barrel mark week high year date high wti be last see late january wti price have not touch level late november get ibd market prep tech report newsletter free please follow saito chung twitter ibd_dchung more commentary financial market top stock related ge stay dow jone industrial find excellent growth stock be new hot ipos time stock market do follow work be current stock market direction build good watch list check stock annotate chart
13,COL,friday huntington ingall industry hii clear noteworthy technical benchmark see relative strength rs rating jump percentile improvement day ibd unique rs rating identify technical performance used worst best score indicate stock price performance trail week match rest market year market history show top perform stock typically have rs rating north launch biggest price move look winning stock try simple ingall industry be now consider extend buy range clear buy point fifth stage cup handle see stock form new pattern follow buy opportunity week tight pullback day week line huntington ingall industry show ep growth latest quarterly report revenue rise company earn rank peer aerospace defense industry group heico hei heico heia rockwell collin col be top highly rate stock group related defense aerospace stock watch industry newswhich stock be show improve price performance use ibd relative strength rating relative strength line help judge stock
14,COL,huntington ingall industry hii see positive improvement relative strength rs rating wednesday rise ibd unique rating measure price action worst best score grade show stock price movement last week compare other stock database year market history show stock go make biggest gain typically have rs rating north launch biggest run see huntington ingall industry continue rebound clear threshold look winning stock try simple ingall industry be work flat base entry see clear price heavy volume later stage pattern investor be aware involve more risk term fundamental health company have post quarters rise earning growth revenue gain have also moved higher same time frame huntington ingall industry be expect report next quarterly number feb company hold rank peer aerospace defense industry group heico hei heico heia rockwell collin col be top highly rate stock group related defense aerospace stock watch industry newsibd stock rating upgrade rise relative strengthwhy use ibd relative strength rating relative strength line help judge stock
15,COL,welcome move aerojet rocketdyne ajrd see relative strength rating rise tuesday exclusive rating investor business daily identify market leadership worst best score grade show stock price movement trail week compare other stock database year market history reveal top perform stock typically have rs rating north early stage move see aerojet rocketdyne continue show renew price strength hit benchmark look winning stock try simple routineaerojet rocketdyne have climb more past entry first stage flat base meaning now proper buy zone look stock create new chance pick share week tight pullback day week line aerojet rocketdyne report earning growth most recent report revenue rise company be expect report latest performance number mar aerojet rocketdyne earn rank peer aerospace defense industry group heico hei rockwell collin col heico heia be top highly rate stock group related defense aerospace stock watch industry newsstock rise relative strength ratingswhy use ibd relative strength rating relative strength line help judge stock
16,COL,heico hei be expect report earning feb stock be now trading buy point first stage flat base clear earlier understand buy stock just ahead earning be risky typically don have enough time establish profit cushion latest quarterly number come be sure follow sound buy sell rule minimize exposure look best stock buy watch start heretop bottom line growth moved higher last quarter earning be compare prior report revenue increase consensus analyst estimate call ep growth quarter growth full year annual ep estimate be recently revise higher heico have composite rating hold rank peer aerospace defense industry group rockwell collin col heico heia be also group highest rate stock note date earning report be subject change check company update related earning calendar analyst estimate stock watchnew option strategy limit risk earningsdefense aerospace stock watch industry news
17,COL,important metric look stock be higher relative strength rating moog moga just hit mark jump tuesday unique rating measure technical performance show stock price action last week measure other stock major index year market history reveal best stock tend have rs rating least early stage move look winning stock try simple routinewhile moog be not proper buy point right now see manage form break proper chart pattern company see earning sale growth rise last quarter earning share increase revenue rise company earn rank peer aerospace defense industry group heico hei rockwell collin col heico heia be top highly rate stock group related defense aerospace stock watch industry newsibd stock rating upgrade rise relative strengthwhy use ibd relative strength rating relative strength line help judge stock
18,COL,important metric look stock be higher relative strength rating textron txt now clear threshold jump tuesday proprietary rating measure market leadership show stock price action last week compare other stock database history reveal best stock tend have better rs rating launch biggest run look winning stock try simple routinetextron be not currently potential buy zone see stock go form promising consolidation spark new run company show ep growth most recent report sale rise textron hold rank peer aerospace defense industry group heico hei rockwell collin col heico heia be top highly rate stock group related defense aerospace stock watch industry newswhich stock be show rise relative strength use ibd relative strength rating relative strength line help judge stock
19,COL,monday general dynamic gd receive upgrade relative strength rs rating exclusive rating investor business daily identify market leadership worst best score score show stock price behavior trail week stack other stock database history show stock go make biggest gain tend have higher rs rating begin biggest price move see general dynamic continue show renew price strength clear threshold look winning stock try simple routinegeneral dynamic break earlier have fall back prior entry cup handle stock re tracking clear buy point then retreat more original entry price consider fail base best stock form new consolidation also understand latest pattern be later stage base involve more risk top bottom line growth moved higher last quarter earning be compare prior report revenue increase general dynamic earn rank peer aerospace defense industry group heico hei heico heia rockwell collin col be top highly rate stock group related defense aerospace stock watch industry newsibd stock rating upgrade rise relative strengthwhy use ibd relative strength rating relative strength line help judge stock
20,COL,relative strength rs rating transdigm tdg enter new percentile friday increase ibd proprietary rs rating identify technical performance used worst best score show stock price action trail week match other publicly trade company history reveal stock go make biggest gain typically have rs rating least early stage move look winning stock try simple routinewhile stock be not proper buy zone right now see go form break proper base transdigm report earning growth last quarter sale growth come company earn rank peer aerospace defense industry group heico hei rockwell collin col heico heia be top highly rate stock group related defense aerospace stock watch industry newsibd stock rating upgrade rise relative strengthwhy use ibd relative strength rating relative strength line help judge stock
21,COL,relative strength rs rating moog moga head new percentile friday get lift proprietary rating identify technical performance show stock price action last week measure other stock database year market history show best stock often have better rs rating early stage move see moog continue show renew price strength clear threshold see ibd help make more money stocksmoog be not currently potential buy zone see stock go build base kick new climb top bottom line growth moved higher last quarter earning be compare prior report revenue increase moog earn rank peer aerospace defense industry group heico hei rockwell collin col heico heia be top highly rate stock group related defense aerospace stock watch industry newswhich stock be show rise relative strength use ibd relative strength rating relative strength line help judge stock
22,COL,important metric look stock be higher relative strength rating technology lll now clear threshold jump thursday ibd unique rating measure share price action worst best score rating show stock price behavior last week stack other stock database history show best stock often have rs rating north begin biggest climb look best stock buy watch start herel technology have climb more past entry first stage flat base meaning now proper buy zone look stock create new chance get week tight pullback day week line technology post earning growth most recent report sale rise company earn rank peer aerospace defense industry group heico hei rockwell collin col heico heia be top highly rate stock group related defense aerospace stock watch industry newswhich stock be show rise relative strength use ibd relative strength rating relative strength line help judge stock
23,COL,curtiss cw be expect report earning feb now trading buy point second stage flat base clear earlier be aware buy stock close earning be risky ep sale miss send sharply lower reduce risk wait see company report market react see ibd help make more money stockstaking look revenue profit performance company have post rise ep growth last report revenue growth have also rise same time frame analyst expect ep growth quarter growth full year annual earning share estimate be recently revise upward curtiss have composite rating earn rank peer aerospace defense industry group heico hei heico heia rockwell collin col be top highly rate stock group note date earning report be subject change check company update related earning calendar analyst estimate stock watchnew option strategy limit risk earningsdefense aerospace stock watch industry news
24,COL,wwd say late thursday be not talk boee ba possible acquisition say rumor be incorrect earlier day wall street journal report talk company have last several month boee look build more aircraft part house cut cost compete european rival airbus eadsy boee be seek better deal supplier cockpit system actuator motor control wing flap other system journal say build part engine part pump valf commercial defense aircraft talk deal come boee look ramp new part service business company hope more triple annual revenue year other aerospace supplier be bulk last year unite technology utx agree buy aircraft part maker rockwell collin col share plunge late close stock market today boee edge late finishing lower airbus list share lose unite tech fall ibd take read ibd big picture column day stay top market direction key indicator let know be aggressive move sideline boee have be busy talk lately also look deal brazil embraer erj boee reportedly present compromise plan brazil government see take stake joint venture consist embraer commercial jet business boee pay quarterly dividend share translate yield annualize basis company be not ibd dividend leader screen however be interested defense aerospace stock watch industry newsboeing mull canadian fighter jet bid bombardier spat eye indian hornet deal
25,COL,moog moga have relative strength rs rating upgrade monday exclusive rating investor business daily measure share price performance worst best score rating show stock price performance trail week stack other stock database year market history show market biggest winner often have rs rating least early stage move see ibd help make more money moog be not proper buy range right now see be able form break proper consolidation earning grow last quarter prior report revenue also increase company hold rank peer aerospace defense industry group heico hei heico heia rockwell collin col be top highly rate stock group related defense aerospace stock watch industry newsstock rise relative strength ratingswhy use ibd relative strength rating relative strength line help judge stock
26,COL,relative strength rs rating huntington ingall industry hii climb new percentile monday get lift unique rating identify technical performance show stock price movement last week compare other stock database history show best stock tend have rs rating north early stage move see huntington ingall industry continue rebound clear threshold look winning stock try simple ingall industry be work flat base entry see stock break heavy trading later stage pattern investor be aware be less likely launch sustain new run regard top bottom line number company have post rise ep growth last quarters sale growth have also rise same period company be expect release next quarterly number feb huntington ingall industry earn rank peer aerospace defense industry group heico hei heico heia rockwell collin col be top highly rate stock group related defense aerospace stock watch industry newsibd stock rating upgrade rise relative strengthwhy use ibd relative strength rating relative strength line help judge stock
